Ensembl Gene ID	Associated Gene Name
FBgn0031266	CG2807
FBgn0031267	Ipk2
FBgn0031268	CG2813
FBgn0013323	Ptth
FBgn0023489	Pph13
FBgn0010323	Gsc
FBgn0031270	CG13689
FBgn0040106	lectin-21Cb
FBgn0040107	lectin-21Ca
FBgn0031273	CG2839
FBgn0000497	ds
FBgn0011244	Hsp60B
FBgn0026438	Eaat2
FBgn0031275	GABA-B-R3
FBgn0031276	CG12506
FBgn0040725	CG13946
FBgn0031277	CG13947
FBgn0041250	Gr21a
FBgn0031279	CG3544
FBgn0000442	Pkg21D
FBgn0051658	CG31658
FBgn0086130	KH1
FBgn0031281	CG3883
FBgn0031282	CG3639
FBgn0031283	CG15880
FBgn0031284	CG3876
FBgn0015621	Clp
FBgn0031285	CG3662
FBgn0031286	CG3862
FBgn0010583	dock
FBgn0020304	drongo
FBgn0031287	CG4291
FBgn0020545	kraken
FBgn0031288	CG13949
FBgn0031289	CG13950
FBgn0029095	aru
FBgn0020305	dbe
FBgn0053526	PNUTS
FBgn0002936	ninaA
FBgn0031292	CG15824
FBgn0002563	Lsp1beta
FBgn0046113	GluRIIC
FBgn0028481	CG4341
FBgn0031294	ia2
FBgn0031295	CG4375
FBgn0031296	CG4415
FBgn0003310	S
FBgn0015905	ast
FBgn0031298	Atg4
FBgn0031299	CG4629
FBgn0054016	CG34016
FBgn0031300	CG4644
FBgn0031301	CG14339
FBgn0031302	CG14340
FBgn0016926	smi21F
FBgn0031304	CG4552
FBgn0031305	Iris
FBgn0031306	CG4577
FBgn0031307	CG4726
FBgn0031308	CG4749
FBgn0031309	Tfb4
FBgn0031310	CG4764
FBgn0028388	capt
FBgn0031312	Tango14
FBgn0031313	CG5080
FBgn0031314	CG4785
FBgn0031315	CG14341
FBgn0024314	Plap
FBgn0051922	CG31922
FBgn0031317	CG5118
FBgn0031318	CG4887
FBgn0031319	CG4896
FBgn0031320	CG5126
FBgn0031321	Tgt
FBgn0031322	CG5001
FBgn0031323	CG5139
FBgn0040723	CG5011
FBgn0031324	CG14342
FBgn0031325	CG14343
FBgn0031326	CG5156
FBgn0031327	CG5397
FBgn0041097	robo3
FBgn0011294	a5
FBgn0031331	CG5440
FBgn0053923	CG33923
FBgn0053922	CG33922
FBgn0026141	Cdlc2
FBgn0031332	CG5556
FBgn0031333	CG5561
FBgn0051924	CG31924
FBgn0031335	CG5565
FBgn0051659	CG31659
FBgn0053126	NLaz
FBgn0031337	CG14346
FBgn0002543	lea
FBgn0051928	CG31928
FBgn0053128	CG33128
FBgn0051926	CG31926
FBgn0051661	CG31661
FBgn0031343	CG18131
FBgn0031344	CG7420
FBgn0031345	CG18132
FBgn0001174	halo
FBgn0026398	Or22a
FBgn0026397	Or22b
FBgn0031349	CG14351
FBgn0031347	CG10869
FBgn0051935	CG31935
FBgn0031351	CG14352
FBgn0021906	RFeSP
FBgn0086758	chinmo
FBgn0011570	cpb
FBgn0031356	CG17660
FBgn0031357	mRpL48
FBgn0086698	frtz
FBgn0031359	CG18317
FBgn0000579	Eno
FBgn0051938	CG31938
FBgn0031360	CG31937
FBgn0031361	CG17652
FBgn0031362	CG17646
FBgn0027597	CG17712
FBgn0031364	CG17648
FBgn0041249	Gr22f
FBgn0031365	CG17650
FBgn0045497	Gr22e
FBgn0045499	Gr22c
FBgn0045500	Gr22b
FBgn0045501	Gr22a
FBgn0051933	CG31933
FBgn0051664	CG31664
FBgn0031367	c-cup
FBgn0051665	CG31665
FBgn0051663	CG31663
FBgn0031372	CG7295
FBgn0031373	CG15358
FBgn0031374	CG7337
FBgn0040719	CG15357
FBgn0053673	CG33673
FBgn0031375	CG31670
FBgn0031376	CG10908
FBgn0031377	CG15356
FBgn0031378	CG15362
FBgn0031379	CG7289
FBgn0001125	Got2
FBgn0031381	NPC2
FBgn0043539	Obp22a
FBgn0053543	CG33543
FBgn0040718	CG15353
FBgn0040717	Nplp4
FBgn0031384	CG4238
FBgn0040105	lectin-22C
FBgn0003557	Su(dx)
FBgn0028952	CG31672
FBgn0026396	Or22c
FBgn0053516	dpr3
FBgn0031388	CG12674
FBgn0031389	CG4259
FBgn0004507	GlyP
FBgn0031390	tho2
FBgn0031391	CG11723
FBgn0027509	CG7261
FBgn0031392	CG7263
FBgn0031393	CG15382
FBgn0000097	aop
FBgn0031395	CG10874
FBgn0085201	CG34172
FBgn0051668	CG31668
FBgn0053124	CG33124
FBgn0031397	CG15385
FBgn0010288	Uch
FBgn0085203	CG34174
FBgn0031398	CG10880
FBgn0040715	CG15386
FBgn0031399	mio
FBgn0031401	CG7082
FBgn0031403	CG15387
FBgn0010704	l(2)s5379
FBgn0031408	CG10882
FBgn0051679	CG31679
FBgn0052463	CG32463
FBgn0051682	CG31682
FBgn0031405	CG4267
FBgn0051686	CG31686
FBgn0011832	Ser12
FBgn0042186	CG17239
FBgn0042187	CG17234
FBgn0031406	CG17012
FBgn0031407	CG4270
FBgn0054049	CG34049
FBgn0042188	CG17242
FBgn0031409	CG4271
FBgn0051681	CG31681
FBgn0031410	CG17237
FBgn0028570	robl22E
FBgn0051949	CG31949
FBgn0031412	CG16995
FBgn0031413	CG9967
FBgn0031414	eys
FBgn0014010	Rab5
FBgn0028485	CG4272
FBgn0031417	CG3597
FBgn0031418	CG3609
FBgn0031419	CG15390
FBgn0031420	CG9866
FBgn0031421	CG9867
FBgn0031422	CG9870
FBgn0031423	CG3557
FBgn0031424	VGlut
FBgn0031426	CG18641
FBgn0051948	CG31948
FBgn0085477	CG34448
FBgn0085476	CG34447
FBgn0031428	CG9886
FBgn0000490	dpp
FBgn0031429	CG15393
FBgn0015816	Slh
FBgn0011818	oaf
FBgn0031430	CG3528
FBgn0031431	CG3515
FBgn0031432	Cyp309a1
FBgn0041337	Cyp309a2
FBgn0026778	Rad1
FBgn0085343	CG34314
FBgn0031434	insv
FBgn0031435	CG9883
FBgn0031436	CG3214
FBgn0031437	p16-ARC
FBgn0026479	Drp1
FBgn0031439	CG15394
FBgn0031440	CG15395
FBgn0031441	CG9962
FBgn0053125	CG33125
FBgn0031442	CG17301
FBgn0026395	Or23a
FBgn0031443	CG17302
FBgn0031444	CG9879
FBgn0041248	Gr23a
FBgn0051690	CG31690
FBgn0031446	CG15398
FBgn0031449	CG31689
FBgn0031450	Hrs
FBgn0031451	CG9961
FBgn0031452	CG2843
FBgn0003075	Pgk
FBgn0031453	CG9894
FBgn0031454	CG9960
FBgn0031455	snapin
FBgn0031456	Trn-SR
FBgn0031457	CG3077
FBgn0031458	aph-1
FBgn0026324	Taf10b
FBgn0028398	Taf10
FBgn0019830	colt
FBgn0031459	CG2862
FBgn0031460	CG15399
FBgn0004242	syt
FBgn0031461	Alp23B
FBgn0031462	CG2964
FBgn0031463	CG15400
FBgn0031464	Duox
FBgn0031465	CG3123
FBgn0031466	CG3119
FBgn0031467	Cpr23B
FBgn0031468	CG2975
FBgn0031469	CG18558
FBgn0031470	CG18557
FBgn0031471	CG3117
FBgn0031472	CG2983
FBgn0031473	CG3104
FBgn0015521	oho23B
FBgn0031474	CG2991
FBgn0051694	CG31694
FBgn0031476	CG8813
FBgn0031478	CG8814
FBgn0031479	Prx6005
FBgn0051950	CG31950
FBgn0028970	betaggt-II
FBgn0024947	NTPase
FBgn0041111	lilli
FBgn0010263	Rbp9
FBgn0024920	Ts
FBgn0004584	Rrp1
FBgn0004176	gammaTub23C
FBgn0031483	CG9641
FBgn0031484	CG3165
FBgn0031485	CG9643
FBgn0016132	Chd1
FBgn0025109	Bem46
FBgn0002989	okr
FBgn0025681	CG3558
FBgn0031488	CG17265
FBgn0031489	CG17224
FBgn0031490	CG17264
FBgn0031491	alpha4GT1
FBgn0031492	CG3542
FBgn0031493	CG3605
FBgn0031494	CG17219
FBgn0031495	CG17257
FBgn0031496	CG17258
FBgn0031497	CG17259
FBgn0031498	CG17260
FBgn0031499	CG17262
FBgn0031500	CG17221
FBgn0031501	CG17261
FBgn0042627	v(2)k05816
FBgn0027571	CG3523
FBgn0015600	toc
FBgn0005779	PpD6
FBgn0031504	CG15403
FBgn0031505	CG12400
FBgn0011648	Mad
FBgn0031506	gkt
FBgn0051953	CG31953
FBgn0014906	CG3488
FBgn0085435	CG34406
FBgn0051698	CG31698
FBgn0031512	CG15404
FBgn0085422	CG34393
FBgn0031513	CG3347
FBgn0031514	CG3332
FBgn0031515	CG9664
FBgn0031516	CG9663
FBgn0031517	CG15406
FBgn0031518	CG3277
FBgn0031519	CG3326
FBgn0031520	CG8837
FBgn0053281	CG33281
FBgn0053282	CG33282
FBgn0031522	CG3285
FBgn0031523	CG15408
FBgn0020445	E23
FBgn0031526	CG8838
FBgn0085423	CG34394
FBgn0031528	CG15412
FBgn0031529	CG9662
FBgn0016698	Ptpa
FBgn0085204	CG34175
FBgn0031530	pgant2
FBgn0031531	CG8840
FBgn0051952	CG31952
FBgn0031533	CG2772
FBgn0031534	CG2774
FBgn0031535	CG12795
FBgn0031536	Cog3
FBgn0031537	sec5
FBgn0031538	CG3246
FBgn0005616	msl-2
FBgn0021967	Pdsw
FBgn0031540	CG3238
FBgn0051776	CG31776
FBgn0051956	pgant4
FBgn0022073	Thor
FBgn0031542	CG15414
FBgn0014396	tim
FBgn0051954	CG31954
FBgn0053123	CG33123
FBgn0031544	CG17593
FBgn0031545	CG3213
FBgn0031546	CG8851
FBgn0031547	Sr-CIV
FBgn0031548	CG8852
FBgn0031549	Spindly
FBgn0031550	CG8853
FBgn0024244	drm
FBgn0004892	sob
FBgn0002985	odd
FBgn0015663	Dot
FBgn0031554	CG15418
FBgn0000721	for
FBgn0085369	CG34340
FBgn0031558	CG16704
FBgn0031559	CG3513
FBgn0051779	Acp24A4
FBgn0031560	CG16713
FBgn0031561	CG16712
FBgn0031562	CG3604
FBgn0031563	CG10031
FBgn0031564	CG2816
FBgn0051778	CG31778
FBgn0051777	CG31777
FBgn0015376	cutlet
FBgn0051955	CG31955
FBgn0031566	CG2818
FBgn0040104	lectin-24A
FBgn0003386	Shaw
FBgn0031568	CG10019
FBgn0051959	CG31959
FBgn0051772	CG31772
FBgn0004893	bowl
FBgn0051960	CG31960
FBgn0051958	CG31958
FBgn0031571	CG3921
FBgn0021800	l(2)k16918
FBgn0031573	CG3407
FBgn0003430	slp1
FBgn0004567	slp2
FBgn0031574	CG3964
FBgn0031575	CG3980
FBgn0051957	CG31957
FBgn0000256	capu
FBgn0051774	fred
FBgn0051773	CG31773
FBgn0085205	CG34176
FBgn0031579	CG15422
FBgn0031580	CG15423
FBgn0031581	CG10039
FBgn0000547	ed
FBgn0020376	Sr-CIII
FBgn0014033	Sr-CI
FBgn0031585	CG2955
FBgn0026394	Or24a
FBgn0051961	CG31961
FBgn0040102	lectin-24Db
FBgn0031589	CG3714
FBgn0001075	ft
FBgn0031590	CG3702
FBgn0003941	RpL40
FBgn0031591	CG15425
FBgn0031592	Art2
FBgn0010473	tutl
FBgn0028482	CG16857
FBgn0020762	Atet
FBgn0031596	CG15429
FBgn0026319	Traf1
FBgn0031597	CG17612
FBgn0031598	CG3338
FBgn0031599	Psf2
FBgn0027560	Tps1
FBgn0031600	CG3652
FBgn0022153	l(2)k05819
FBgn0053003	CG33003
FBgn0031601	CG3058
FBgn0031602	CG15431
FBgn0085206	CG34177
FBgn0085207	CG34178
FBgn0031603	CG15432
FBgn0027609	morgue
FBgn0031604	Elp3
FBgn0025684	CG15438
FBgn0031606	CG15439
FBgn0031607	CG15440
FBgn0040705	CG15434
FBgn0019982	Gs1l
FBgn0010410	RpL27A
FBgn0053002	mRpL27
FBgn0031608	CG15435
FBgn0031609	CG15443
FBgn0031610	CG15436
FBgn0031611	CG17840
FBgn0011603	ine
FBgn0053196	dp
FBgn0031613	Umbrea
FBgn0083938	BG642163
FBgn0031617	CG15635
FBgn0031619	CG3355
FBgn0031620	CG11929
FBgn0000227	Bsg25A
FBgn0031621	CG15634
FBgn0031622	CG3251
FBgn0085380	CG34351
FBgn0031623	Taf12L
FBgn0031626	CG15631
FBgn0031627	CG15630
FBgn0031628	CG3294
FBgn0031629	CG3244
FBgn0031630	CG15629
FBgn0031631	CG3225
FBgn0031632	CG15628
FBgn0031633	CG2976
FBgn0031634	CG15627
FBgn0031635	CG15626
FBgn0031636	CG12194
FBgn0031637	CG2950
FBgn0031638	CG11927
FBgn0031639	mRpS2
FBgn0031640	CG11926
FBgn0051660	CG31660
FBgn0000286	Cf2
FBgn0031643	CG3008
FBgn0031644	CG15625
FBgn0031645	CG3036
FBgn0031646	CG2837
FBgn0041150	hoe1
FBgn0031649	hoe2
FBgn0003372	Sgs1
FBgn0031650	CG14044
FBgn0031651	mRpL24
FBgn0015000	betaggt-I
FBgn0031652	jet
FBgn0031653	Jon25Biii
FBgn0031654	Jon25Bii
FBgn0020906	Jon25Bi
FBgn0031655	Marcal1
FBgn0083960	CG34124
FBgn0083961	CG34125
FBgn0015834	Trip1
FBgn0031656	CG8885
FBgn0031657	CG3756
FBgn0010607	l(2)05714
FBgn0031659	CG14043
FBgn0031660	mRpL28
FBgn0031661	Gmd
FBgn0031662	CG3792
FBgn0031663	CG8891
FBgn0031664	CG8892
FBgn0083962	CG34126
FBgn0053113	Rtnl1
FBgn0031668	CG31917
FBgn0031670	CG3887
FBgn0016075	vkg
FBgn0000299	Cg25C
FBgn0040280	SP555
FBgn0031671	CG14042
FBgn0031673	CG31650
FBgn0031674	CG31919
FBgn0053995	CG33995
FBgn0031675	CG9121
FBgn0022023	eIF-3p40
FBgn0031676	CG14040
FBgn0031677	CG14036
FBgn0014857	His3.3A
FBgn0031678	CG31918
FBgn0028694	Rpn11
FBgn0028572	qtc
FBgn0028696	RpL37A
FBgn0031681	pgant5
FBgn0031682	CG5828
FBgn0031683	CG4230
FBgn0031684	CG8680
FBgn0031685	CG14035
FBgn0053715	Msp-300
FBgn0031688	Cyp28d2
FBgn0031689	Cyp28d1
FBgn0031690	CG7742
FBgn0031691	CG14034
FBgn0031692	TpnC25D
FBgn0003716	tkv
FBgn0046776	CG14033
FBgn0031693	Cyp4ac1
FBgn0031694	Cyp4ac2
FBgn0031695	Cyp4ac3
FBgn0000228	Bsg25D
FBgn0031696	CG14030
FBgn0016076	vri
FBgn0031697	CG14024
FBgn0031698	CG14023
FBgn0015031	cype
FBgn0031700	CG14022
FBgn0031701	TotM
FBgn0031702	CG14021
FBgn0031703	CG12512
FBgn0016920	nompC
FBgn0016660	H15
FBgn0051647	CG31647
FBgn0005511	mid
FBgn0031707	CG14020
FBgn0031708	CG7382
FBgn0000318	cl
FBgn0031710	CG7371
FBgn0031711	CG6907
FBgn0051989	Cap-D3
FBgn0051648	CG31648
FBgn0051915	CG31915
FBgn0031713	CG7277
FBgn0031715	tomb
FBgn0031716	CG14015
FBgn0014189	Hel25E
FBgn0002525	Lam
FBgn0031717	Oscillin
FBgn0031718	CG14014
FBgn0031719	CG18269
FBgn0031720	CG14013
FBgn0031721	CG14017
FBgn0004620	GluRIIA
FBgn0020429	GluRIIB
FBgn0031722	CG14011
FBgn0031723	CG7251
FBgn0031724	CG18266
FBgn0031725	CG14010
FBgn0051646	CG31646
FBgn0031728	Hsp60C
FBgn0031729	CG12511
FBgn0031730	CG7236
FBgn0031731	CG14007
FBgn0054011	CG34011
FBgn0031732	CG11149
FBgn0024191	sip1
FBgn0031736	CG11030
FBgn0031733	CG14006
FBgn0031734	CG11147
FBgn0031735	CG11029
FBgn0031737	obst-E
FBgn0031738	CG9171
FBgn0051913	CG31913
FBgn0031739	CG14005
FBgn0031740	CG7239
FBgn0031741	CG11034
FBgn0051644	CG31644
FBgn0085410	CG34381
FBgn0031745	CG8965
FBgn0031746	CG9029
FBgn0002856	Acp26Ab
FBgn0002855	Acp26Aa
FBgn0031747	CG9021
FBgn0043362	bchs
FBgn0031749	CG14000
FBgn0031751	CG9016
FBgn0015381	dsf
FBgn0001128	Gpdh
FBgn0031752	CG9044
FBgn0031753	CG13999
FBgn0040949	CG13998
FBgn0003980	Vm26Ab
FBgn0086266	Fcp26Ac
FBgn0003979	Vm26Aa
FBgn0086265	Fcp26Aa
FBgn0031756	CG13992
FBgn0031757	Ucp4C
FBgn0031758	Ucp4B
FBgn0000308	chic
FBgn0001942	eIF-4a
FBgn0001941	ifc
FBgn0031759	lid
FBgn0031760	Tsp26A
FBgn0001089	Gal
FBgn0031762	CG9098
FBgn0001170	H2.0
FBgn0031763	CG13996
FBgn0031764	CG9107
FBgn0031765	CG9109
FBgn0025742	mtm
FBgn0031766	CG9117
FBgn0051643	CG31643
FBgn0000052	ade2
FBgn0029161	slmo
FBgn0031768	CG12393
FBgn0085208	CG34179
FBgn0031769	CG9135
FBgn0031770	CG13995
FBgn0085209	CG34180
FBgn0031771	CG9140
FBgn0031772	CG13994
FBgn0031773	CG9144
FBgn0031774	CG9147
FBgn0031775	CG9150
FBgn0031776	CG13993
FBgn0031777	CG9154
FBgn0028419	Kr-h2
FBgn0031778	CG9162
FBgn0028420	Kr-h1
FBgn0031779	CG9175
FBgn0051641	stai
FBgn0051642	CG31642
FBgn0031781	Arc-p20
FBgn0031782	CG9226
FBgn0031783	tectonic
FBgn0031784	CG9222
FBgn0031785	CG13991
FBgn0040950	CG13990
FBgn0051639	CG31639
FBgn0031786	CG13989
FBgn0085409	CG34380
FBgn0026755	Ugt37b1
FBgn0031791	CG9486
FBgn0031792	CG13983
FBgn0053531	Ddr
FBgn0031796	CG13984
FBgn0021873	Gef26
FBgn0031799	Pez
FBgn0015623	Cpr
FBgn0031800	CG9497
FBgn0031801	CG9498
FBgn0031802	ppk7
FBgn0031803	ppk14
FBgn0031804	CG9500
FBgn0031805	CG9505
FBgn0043854	slam
FBgn0031807	CG13981
FBgn0053295	CG33295
FBgn0031808	CG9507
FBgn0031809	CG9508
FBgn0031810	CG9511
FBgn0031811	CG13982
FBgn0011722	Tig
FBgn0031812	CG9523
FBgn0031813	CG9527
FBgn0031814	retm
FBgn0031815	CG9526
FBgn0031816	CG16947
FBgn0031817	CG9531
FBgn0086705	mmy
FBgn0031818	CG9536
FBgn0086357	Sec61alpha
FBgn0031820	DLP
FBgn0031821	CG9542
FBgn0027496	epsilonCOP
FBgn0031822	CG9548
FBgn0051638	CG31638
FBgn0031824	CG9547
FBgn0031826	CG9550
FBgn0051637	CG31637
FBgn0000320	eya
FBgn0031829	osm-6
FBgn0031830	CG11015
FBgn0031831	CG11043
FBgn0031832	CG9596
FBgn0026585	Ent2
FBgn0031834	CG13766
FBgn0031835	CG11319
FBgn0031836	CG11050
FBgn0031837	CG11320
FBgn0085374	CG34345
FBgn0051634	Oatp26F
FBgn0051635	CG31635
FBgn0031842	Tango1
FBgn0051633	CG31633
FBgn0051636	CG31636
FBgn0028467	CG11070
FBgn0031844	CG13771
FBgn0000392	cup
FBgn0031845	CG9232
FBgn0028990	Spn27A
FBgn0085339	CG34310
FBgn0000351	cort
FBgn0031848	CG11329
FBgn0028703	Nhe3
FBgn0031849	CG11327
FBgn0031850	Tsp
FBgn0025595	GRHR
FBgn0031851	CG11188
FBgn0025777	homer
FBgn0046704	Liprin-alpha
FBgn0031853	CG11201
FBgn0031854	CG11323
FBgn0031855	CG11221
FBgn0051910	CG31910
FBgn0031856	CG11322
FBgn0031857	CG11321
FBgn0031858	CG17378
FBgn0015776	nrv1
FBgn0015777	nrv2
FBgn0042189	CG17376
FBgn0031859	CG17377
FBgn0031860	CG11236
FBgn0031861	CG17375
FBgn0051632	sens-2
FBgn0017551	Rca1
FBgn0086451	l(2)k09022
FBgn0031865	CG10806
FBgn0031866	neuroligin
FBgn0042092	CG13773
FBgn0031868	CG10354
FBgn0011737	wee
FBgn0028554	xl6
FBgn0052829	CG32829
FBgn0026196	nop5
FBgn0004838	Hrb27C
FBgn0031869	CG18304
FBgn0031871	CG10158
FBgn0031872	iHog
FBgn0031873	Gas41
FBgn0020616	SA
FBgn0031874	CG13775
FBgn0031875	CG3430
FBgn0031876	Atac1
FBgn0031877	CG10399
FBgn0031878	sip2
FBgn0021944	Coprox
FBgn0026170	smt3
FBgn0016978	snRNP70K
FBgn0031879	SP1070
FBgn0031880	CG13776
FBgn0000053	ade3
FBgn0003046	Pcp
FBgn0051908	CG31908
FBgn0031881	CG3476
FBgn0031882	Rab30
FBgn0031883	CG11266
FBgn0022201	milt
FBgn0051630	CG31630
FBgn0031885	Mnn1
FBgn0051907	CG31907
FBgn0040954	CG13779
FBgn0031886	CG8902
FBgn0031887	CG11289
FBgn0031888	Pvf2
FBgn0085407	Pvf3
FBgn0031893	CG4495
FBgn0031894	CG4496
FBgn0031895	CG4497
FBgn0031896	CG4502
FBgn0031897	CG13784
FBgn0031898	CG4567
FBgn0051906	CG31906
FBgn0031899	Ndae1
FBgn0031900	CG13786
FBgn0010453	Wnt4
FBgn0051909	CG31909
FBgn0004009	wg
FBgn0031902	Wnt6
FBgn0031903	Wnt10
FBgn0002938	ninaC
FBgn0031904	CG5149
FBgn0031905	CG5155
FBgn0031906	CG5160
FBgn0031907	CG5171
FBgn0031908	CG5177
FBgn0031909	CG5181
FBgn0031910	CG15818
FBgn0028387	chm
FBgn0031912	CG5261
FBgn0031913	CG5958
FBgn0031914	CG5973
FBgn0025697	santa-maria
FBgn0041247	Gr28a
FBgn0045495	Gr28b
FBgn0031918	CG6055
FBgn0031919	CG15819
FBgn0031920	CG6441
FBgn0031921	CG6630
FBgn0011283	Pbprp5
FBgn0085403	Rapgap1
FBgn0031923	CG13791
FBgn0083141	Spn7
FBgn0031925	Cyp4d21
FBgn0031926	CG6739
FBgn0031927	CG13792
FBgn0024290	Slob
FBgn0040299	Myo28B1
FBgn0031929	CG18585
FBgn0031930	CG7025
FBgn0041182	TepII
FBgn0041181	TepIII
FBgn0031934	Ntl
FBgn0053296	CG33296
FBgn0031935	CG13793
FBgn0031936	CG13794
FBgn0031937	CG13795
FBgn0031939	CG13796
FBgn0051904	CG31904
FBgn0014454	Acp1
FBgn0031940	CG7214
FBgn0031941	CG7211
FBgn0031942	CG7203
FBgn0031944	CG7196
FBgn0031943	CG14538
FBgn0031945	CG7191
FBgn0020880	CG7179
FBgn0003961	Uro
FBgn0031946	CG7164
FBgn0031947	CG7154
FBgn0031948	CG7149
FBgn0025687	CG7144
FBgn0031950	Herp
FBgn0031951	r2d2
FBgn0031952	cdc14
FBgn0002527	LanB1
FBgn0027515	CG7115
FBgn0020618	Rack1
FBgn0004177	mts
FBgn0031954	CG14537
FBgn0031955	CG14535
FBgn0040099	lectin-28C
FBgn0031957	CG14534
FBgn0045038	Proct
FBgn0031959	Spz3
FBgn0031961	CG7102
FBgn0031962	CG18591
FBgn0083968	CG34132
FBgn0051902	CG31902
FBgn0053121	CG33121
FBgn0085450	Snoo
FBgn0031966	CG14532
FBgn0031968	CG7231
FBgn0031969	pes
FBgn0031970	CG7227
FBgn0031971	CG7224
FBgn0031972	Wwox
FBgn0031973	CG7219
FBgn0031974	CG12560
FBgn0054010	CG34010
FBgn0031975	CG7356
FBgn0031976	CG7367
FBgn0031977	baf
FBgn0044323	Cka
FBgn0031979	CG7429
FBgn0031980	RpL36A
FBgn0031981	CG7466
FBgn0011230	poe
FBgn0013531	MED20
FBgn0010287	Trf
FBgn0020240	Mcr
FBgn0011219	Bsg
FBgn0031985	CG8683
FBgn0031986	CG8673
FBgn0031987	CG12375
FBgn0031988	CG8668
FBgn0031990	CG8552
FBgn0051606	CG31606
FBgn0051607	CG31607
FBgn0051900	CG31900
FBgn0031991	Rbsn
FBgn0031992	CG8498
FBgn0031993	CG8486
FBgn0013442	fos28F
FBgn0083970	CG34134
FBgn0031995	CG8475
FBgn0031996	CG8460
FBgn0031997	CG8455
FBgn0031998	CG8451
FBgn0031999	CG8419
FBgn0003607	Su(var)205
FBgn0015299	Ssb-c31a
FBgn0032000	CG8372
FBgn0032001	CG8360
FBgn0032002	CG8353
FBgn0032003	CG8349
FBgn0032004	CG8292
FBgn0032005	Snx6
FBgn0032006	Pvr
FBgn0028987	Spn2
FBgn0032008	CG14277
FBgn0032010	CG8086
FBgn0003502	Btk29A
FBgn0032012	CG7870
FBgn0032013	Scgalpha
FBgn0032014	CG7840
FBgn0032015	CG7830
FBgn0032016	CG7818
FBgn0032017	CG7810
FBgn0032018	CG7806
FBgn0032019	CG7795
FBgn0032020	CG7787
FBgn0032021	CG7781
FBgn0032022	CG14275
FBgn0032023	CG14274
FBgn0032024	CG14273
FBgn0032025	CG7778
FBgn0051901	CG31901
FBgn0032026	CG7627
FBgn0010265	RpS13
FBgn0028835	CSN8
FBgn0005776	Pp2A-29B
FBgn0032029	CG17292
FBgn0032030	CG17293
FBgn0032031	CG13390
FBgn0032032	CG17294
FBgn0027094	Aats-ala
FBgn0032033	CG13392
FBgn0032034	CG17295
FBgn0032035	CG13393
FBgn0032036	CG13384
FBgn0032037	CG13394
FBgn0015583	Acp29AB
FBgn0040098	lectin-29Ca
FBgn0040958	Peritrophin-15b
FBgn0040959	Peritrophin-15a
FBgn0032039	CG13385
FBgn0032040	CG13386
FBgn0051898	CG31898
FBgn0001084	fy
FBgn0020497	emb
FBgn0014417	CG13397
FBgn0032042	CG13398
FBgn0027932	Akap200
FBgn0051894	CG31894
FBgn0001137	grk
FBgn0027490	D12
FBgn0002887	mus201
FBgn0043002	Chrac-14
FBgn0051897	CG31897
FBgn0027780	U26
FBgn0026718	fu12
FBgn0029173	fu2
FBgn0032045	CG13087
FBgn0053194	CheA29a
FBgn0086896	d
FBgn0032047	CG13088
FBgn0032048	Dh31
FBgn0032049	CG13095
FBgn0032050	CG13096
FBgn0032051	CG13097
FBgn0032052	CG13089
FBgn0032053	mRpL51
