Ensembl Gene ID	Associated Gene Name
ENSXETG00000020605	PKN1
ENSXETG00000003629	Q68F91_XENTR
ENSXETG00000028023	PTGER1
ENSXETG00000028022	
ENSXETG00000003630	TNeu121a17.1
ENSXETG00000010774	KIAA1244
ENSXETG00000003631	IQSEC3
ENSXETG00000020602	GIPC1
ENSXETG00000016619	
ENSXETG00000003633	
ENSXETG00000020601	dnajb4
ENSXETG00000028021	SLC6A12
ENSXETG00000003641	SLC6A13
ENSXETG00000020594	gpsn2
ENSXETG00000028020	
ENSXETG00000023388	
ENSXETG00000028019	
ENSXETG00000028018	VTI1A
ENSXETG00000000093	
ENSXETG00000028017	
ENSXETG00000020611	
ENSXETG00000020592	
ENSXETG00000020575	
ENSXETG00000003649	
ENSXETG00000020570	GLT25D1
ENSXETG00000020552	
ENSXETG00000020569	Q5HZC7_XENTR
ENSXETG00000020568	NXNL1
ENSXETG00000020566	BC075437.1
ENSXETG00000028016	TNeu020a02.1
ENSXETG00000028015	
ENSXETG00000003009	
ENSXETG00000012697	
ENSXETG00000004475	
ENSXETG00000028014	
ENSXETG00000028013	
ENSXETG00000028012	TGas006m08.1
ENSXETG00000028011	hist2h3c
ENSXETG00000028010	
ENSXETG00000012642	
ENSXETG00000012643	
ENSXETG00000012648	REXO2
ENSXETG00000012654	rbm7
ENSXETG00000012655	
ENSXETG00000012652	
ENSXETG00000028009	BC075539.1
ENSXETG00000009834	
ENSXETG00000012656	VSIG2
ENSXETG00000009835	CERCAM
ENSXETG00000015309	
ENSXETG00000015314	
ENSXETG00000028008	TEgg127f17.1
ENSXETG00000018046	ANO9
ENSXETG00000011171	TFR2
ENSXETG00000028007	
ENSXETG00000010785	
ENSXETG00000011170	
ENSXETG00000003896	CRTAM
ENSXETG00000012001	
ENSXETG00000028006	
ENSXETG00000015605	oprs1
ENSXETG00000028005	
ENSXETG00000003900	UBASH3B
ENSXETG00000003912	RPL27A
ENSXETG00000003913	
ENSXETG00000000843	FOXRED1
ENSXETG00000003920	
ENSXETG00000003924	Q6DF29_XENTR
ENSXETG00000008102	
ENSXETG00000003926	
ENSXETG00000014225	
ENSXETG00000014224	IGSF21
ENSXETG00000014223	
ENSXETG00000003930	
ENSXETG00000014221	KLHDC7A
ENSXETG00000001907	
ENSXETG00000012371	SFRS11
ENSXETG00000012372	lrrc40
ENSXETG00000001908	BCL7C
ENSXETG00000012373	LRRC7
ENSXETG00000012376	depdc1
ENSXETG00000001910	ZNF646
ENSXETG00000012377	RPE65
ENSXETG00000001911	znf668
ENSXETG00000001912	STX4
ENSXETG00000012378	
ENSXETG00000001913	HSD3B7
ENSXETG00000006199	MAPK10
ENSXETG00000012387	GPR177
ENSXETG00000001921	SETD1A
ENSXETG00000006200	
ENSXETG00000001927	FBXL19
ENSXETG00000001928	
ENSXETG00000012389	DIRAS3
ENSXETG00000001929	
ENSXETG00000028003	
ENSXETG00000028002	BCKDK
ENSXETG00000008572	dcbld1
ENSXETG00000021078	
ENSXETG00000012392	gadd45a
ENSXETG00000001933	
ENSXETG00000001009	
ENSXETG00000012394	pairbp1
ENSXETG00000001943	myst1
ENSXETG00000006663	PCSK6
ENSXETG00000014494	
ENSXETG00000018743	
ENSXETG00000027998	PRSS8
ENSXETG00000027997	
ENSXETG00000001951	FUS
ENSXETG00000012397	IL12RB2
ENSXETG00000018744	CHSY1
ENSXETG00000012400	SLC35D1
ENSXETG00000012401	MIER1
ENSXETG00000027996	
ENSXETG00000015924	
ENSXETG00000020368	WDR78
ENSXETG00000015515	
ENSXETG00000006790	BC080499.1
ENSXETG00000001963	
ENSXETG00000018751	ALDH1A3
ENSXETG00000018765	asb7
ENSXETG00000027995	
ENSXETG00000001968	
ENSXETG00000018766	LINS1
ENSXETG00000027994	lass2
ENSXETG00000018779	ADAMTS17
ENSXETG00000018786	LYSMD4
ENSXETG00000018788	MEF2A
ENSXETG00000018804	lrrc28
ENSXETG00000008917	LRP6
ENSXETG00000027993	BCL2L14
ENSXETG00000008919	etv6
ENSXETG00000018811	SYNM
ENSXETG00000008921	ZC3HAV1
ENSXETG00000008922	
ENSXETG00000008923	PARP12
ENSXETG00000027992	
ENSXETG00000009703	
ENSXETG00000002532	IGF1
ENSXETG00000002534	TGas059b17.1
ENSXETG00000021075	FGF9
ENSXETG00000002535	nup37
ENSXETG00000021081	SGCG
ENSXETG00000007155	stk11ip
ENSXETG00000002536	CCDC53
ENSXETG00000027991	
ENSXETG00000027990	Q5EAK8_XENTR
ENSXETG00000015048	
ENSXETG00000007160	SLC4A3
ENSXETG00000002538	CHPT1
ENSXETG00000009704	TNFRSF19
ENSXETG00000027989	SPIC
ENSXETG00000009705	MIPEP
ENSXETG00000002540	arl1
ENSXETG00000002542	slc5a8
ENSXETG00000006690	SCYL2
ENSXETG00000020183	
ENSXETG00000009708	COL10A1
ENSXETG00000009707	SPATA13
ENSXETG00000007165	
ENSXETG00000006457	
ENSXETG00000016770	UGCGL1
ENSXETG00000027988	DEPDC4
ENSXETG00000009713	
ENSXETG00000016769	HS6ST1
ENSXETG00000023745	
ENSXETG00000016768	Q569D4_XENTR
ENSXETG00000016766	FAM110C
ENSXETG00000006691	TCP11L2
ENSXETG00000016765	SH3YL1
ENSXETG00000027987	Q6DEU0_XENTR
ENSXETG00000006695	APAF1
ENSXETG00000027985	tmem18
ENSXETG00000016762	
ENSXETG00000006700	JMJD1B
ENSXETG00000016761	C3orf34
ENSXETG00000006966	TPO
ENSXETG00000006965	PXDN
ENSXETG00000027984	
ENSXETG00000006367	KIAA0141
ENSXETG00000015538	IGFALS
ENSXETG00000007073	CCDC82
ENSXETG00000006963	
ENSXETG00000006705	TGas101o12.1
ENSXETG00000006962	tssc1
ENSXETG00000022244	
ENSXETG00000027982	
ENSXETG00000006708	FAM53C
ENSXETG00000027981	
ENSXETG00000015798	
ENSXETG00000006961	ttc15
ENSXETG00000027980	
ENSXETG00000006710	CDC25C
ENSXETG00000000320	Q6DIY2_XENTR
ENSXETG00000006712	GFRA3
ENSXETG00000027979	NPY2R
ENSXETG00000015815	RPS14
ENSXETG00000015804	ndst4
ENSXETG00000012576	
ENSXETG00000006716	cdc23
ENSXETG00000027978	SYNPO
ENSXETG00000015817	BC087983.1
ENSXETG00000006721	Q5XGB8_XENTR
ENSXETG00000001203	
ENSXETG00000015820	dctn4
ENSXETG00000015829	
ENSXETG00000027977	gpx3
ENSXETG00000015830	Q6P8G5_XENTR
ENSXETG00000015831	TNIP1
ENSXETG00000015832	ANXA6
ENSXETG00000006731	nola2
ENSXETG00000027976	TGas006m08.1
ENSXETG00000002707	
ENSXETG00000027975	
ENSXETG00000027974	
ENSXETG00000006733	
ENSXETG00000015899	
ENSXETG00000006736	B4GALT7
ENSXETG00000002711	C20orf118
ENSXETG00000012492	
ENSXETG00000027973	
ENSXETG00000015911	
ENSXETG00000002712	C20orf117
ENSXETG00000012493	
ENSXETG00000006739	tmed9
ENSXETG00000015913	sqstm1
ENSXETG00000027972	
ENSXETG00000006741	LMAN2
ENSXETG00000015920	
ENSXETG00000012499	
ENSXETG00000027971	
ENSXETG00000006742	TEgg023k12.1
ENSXETG00000027970	TEgg012d03.1
ENSXETG00000006744	cltb
ENSXETG00000015941	RNF130
ENSXETG00000015944	FSTL4
ENSXETG00000001226	BC090099.1
ENSXETG00000015952	vdac1
ENSXETG00000004758	
ENSXETG00000000819	
ENSXETG00000008791	
ENSXETG00000014441	TGas004j01.1
ENSXETG00000008792	BC074660.1
ENSXETG00000014439	
ENSXETG00000014437	AAMP
ENSXETG00000014418	
ENSXETG00000014414	TMEM198
ENSXETG00000014404	OBSL1
ENSXETG00000014396	BC098081.1
ENSXETG00000014395	gja7
ENSXETG00000027969	
ENSXETG00000018403	
ENSXETG00000027966	TGas006m08.1
ENSXETG00000027965	
ENSXETG00000027964	TGas006m08.1
ENSXETG00000027963	hist2h3c
ENSXETG00000027962	
ENSXETG00000027961	hist2h3c
ENSXETG00000027960	
ENSXETG00000027959	
ENSXETG00000027958	
ENSXETG00000014216	
ENSXETG00000027957	
ENSXETG00000003414	
ENSXETG00000006081	
ENSXETG00000016364	
ENSXETG00000006425	BC087812.1
ENSXETG00000021754	ZBTB34
ENSXETG00000027956	rbm8a
ENSXETG00000006419	klhl8
ENSXETG00000021759	RALGPS1
ENSXETG00000020050	RNF135
ENSXETG00000019955	AFF1
ENSXETG00000020040	RHOT1
ENSXETG00000021762	ANGPTL2
ENSXETG00000021772	
ENSXETG00000019897	
ENSXETG00000027955	
ENSXETG00000011096	
ENSXETG00000020051	
ENSXETG00000027954	ADAP2
ENSXETG00000019902	
ENSXETG00000017489	PRKCA
ENSXETG00000027953	
ENSXETG00000019909	TDRKH
ENSXETG00000027952	
ENSXETG00000019914	TEgg075o04.1
ENSXETG00000019918	DENND4B
ENSXETG00000012264	PDE2A
ENSXETG00000011165	Q5XGG0_XENTR
ENSXETG00000011166	
ENSXETG00000011212	
ENSXETG00000012265	KCNE3
ENSXETG00000011210	
ENSXETG00000027951	
ENSXETG00000011202	COMP
ENSXETG00000027950	
ENSXETG00000027949	
ENSXETG00000019696	
ENSXETG00000011199	CRTC1
ENSXETG00000015456	
ENSXETG00000011196	TMEM59L
ENSXETG00000027948	
ENSXETG00000007407	eif3s3
ENSXETG00000020230	HS3ST5
ENSXETG00000020781	TEgg016n21.1
ENSXETG00000020783	RAD21
ENSXETG00000015448	SERPINE1
ENSXETG00000027946	
ENSXETG00000015447	
ENSXETG00000027945	SLC30A8
ENSXETG00000015446	
ENSXETG00000023198	CRLF1
ENSXETG00000015442	Q6DET6_XENTR
ENSXETG00000020788	MED30
ENSXETG00000027944	
ENSXETG00000023201	BC088886.1
ENSXETG00000023202	uba52
ENSXETG00000023203	C19orf50
ENSXETG00000023205	FKBP8
ENSXETG00000028362	5S_rRNA
ENSXETG00000029279	SNORD12
ENSXETG00000023213	ELL
ENSXETG00000013957	
ENSXETG00000027943	
ENSXETG00000021425	
ENSXETG00000023535	
ENSXETG00000013818	
ENSXETG00000007423	
ENSXETG00000024337	TGas123i16.1
ENSXETG00000006382	c19orf28
ENSXETG00000006386	pias4
ENSXETG00000027941	
ENSXETG00000011448	
ENSXETG00000024218	
ENSXETG00000006391	Q6P3N8_XENTR
ENSXETG00000005452	
ENSXETG00000027940	
ENSXETG00000027939	
ENSXETG00000006396	dapk3
ENSXETG00000005456	
ENSXETG00000006394	ATCAY
ENSXETG00000006405	
ENSXETG00000006407	TJP3
ENSXETG00000006418	PIP5K1C
ENSXETG00000027938	
ENSXETG00000027937	
ENSXETG00000027936	
ENSXETG00000027935	csnk2b
ENSXETG00000024070	bat5
ENSXETG00000011619	PPP1R16A
ENSXETG00000024072	MSH5
ENSXETG00000001740	LOH12CR1
ENSXETG00000024073	clic1
ENSXETG00000027934	CREBL2
ENSXETG00000001749	gpr19
ENSXETG00000024074	ddah2
ENSXETG00000001752	TUBA8
ENSXETG00000001756	MICAL3
ENSXETG00000024075	C6orf27
ENSXETG00000024076	VARS
ENSXETG00000010394	
ENSXETG00000024077	lsm2
ENSXETG00000024078	
ENSXETG00000024079	TCF19
ENSXETG00000024080	CCHCR1
ENSXETG00000010395	
ENSXETG00000024084	tubb5
ENSXETG00000024085	FLOT1
ENSXETG00000024086	DDR1
ENSXETG00000027933	
ENSXETG00000024087	GNL1
ENSXETG00000024088	ABCF1
ENSXETG00000027932	BC087624.1
ENSXETG00000024089	C6orf134
ENSXETG00000027931	PPP1R10
ENSXETG00000024069	DHX16
ENSXETG00000024090	NRM
ENSXETG00000024091	
ENSXETG00000013012	
ENSXETG00000014290	ilf2
ENSXETG00000013014	CHAF1B
ENSXETG00000029139	xtr-mir-132
ENSXETG00000028987	xtr-mir-214
ENSXETG00000017146	
ENSXETG00000002196	
ENSXETG00000027930	
ENSXETG00000021845	
ENSXETG00000002197	
ENSXETG00000002198	
ENSXETG00000027929	
ENSXETG00000027928	
ENSXETG00000002199	
ENSXETG00000014118	
ENSXETG00000019929	TEgg066f10.1
ENSXETG00000027927	TGas113e22.1
ENSXETG00000021599	C16orf28
ENSXETG00000027926	ETV2
ENSXETG00000014126	cbr1
ENSXETG00000021606	CYP2W1
ENSXETG00000019816	
ENSXETG00000021633	ADAP1
ENSXETG00000015342	
ENSXETG00000021638	C7orf20
ENSXETG00000014132	TEgg124l22.1
ENSXETG00000021642	
ENSXETG00000014140	RUNX1
ENSXETG00000014148	gart
ENSXETG00000021643	HEATR2
ENSXETG00000021714	RTKN
ENSXETG00000014167	
ENSXETG00000014115	SON
ENSXETG00000027925	donson
ENSXETG00000014178	CRYZL1
ENSXETG00000014182	itsn1
ENSXETG00000017070	
ENSXETG00000027924	
ENSXETG00000027923	
ENSXETG00000014198	atp5o
ENSXETG00000020197	SSBP1
ENSXETG00000001222	
ENSXETG00000005698	GPR39
ENSXETG00000020198	AGK
ENSXETG00000005611	BFSP2
ENSXETG00000021655	MBNL1
ENSXETG00000027921	
ENSXETG00000027920	Q6GL82_XENTR
ENSXETG00000005595	TNS1
ENSXETG00000009606	FANCF
ENSXETG00000009607	LRFN3
ENSXETG00000005592	
ENSXETG00000010615	
ENSXETG00000005590	ZCCHC3
ENSXETG00000027919	Q6DJ88_XENTR
ENSXETG00000019887	
ENSXETG00000027918	
ENSXETG00000019879	IGFBP5
ENSXETG00000019875	IGFBP2
ENSXETG00000002910	
ENSXETG00000019145	
ENSXETG00000019146	KIAA1161
ENSXETG00000002447	VEGFC
ENSXETG00000027917	SPCS3
ENSXETG00000027916	ASB5
ENSXETG00000010779	SPATA4
ENSXETG00000002453	WDR17
ENSXETG00000012078	H6PD
ENSXETG00000006851	
ENSXETG00000027914	
ENSXETG00000012079	SPSB1
ENSXETG00000027913	
ENSXETG00000027912	BC089228.1
ENSXETG00000002459	GPM6A
ENSXETG00000012080	TGas001k18.1
ENSXETG00000002460	GLRA3
ENSXETG00000006853	
ENSXETG00000016904	hpgd
ENSXETG00000027910	
ENSXETG00000006859	
ENSXETG00000012081	TNeu063g02.1
ENSXETG00000016906	FBXO8
ENSXETG00000012083	PANK4
ENSXETG00000006858	
ENSXETG00000027909	
ENSXETG00000016908	HAND2
ENSXETG00000012091	
ENSXETG00000016912	
ENSXETG00000012092	PLCH2
ENSXETG00000016915	sap30
ENSXETG00000006861	
ENSXETG00000016916	HMGB2
ENSXETG00000016917	galnt7
ENSXETG00000006864	
ENSXETG00000016922	GALNTL6
ENSXETG00000012362	zbtb2
ENSXETG00000023142	
ENSXETG00000023143	Aadat
ENSXETG00000012364	esr1
ENSXETG00000012367	SYNE1
ENSXETG00000023144	MFAP3L
ENSXETG00000027907	
ENSXETG00000009425	
ENSXETG00000023145	C4orf27
ENSXETG00000027906	VIP
ENSXETG00000023146	CLCN3
ENSXETG00000018545	fbxo5
ENSXETG00000027905	
ENSXETG00000012096	PEX10
ENSXETG00000018541	
ENSXETG00000023148	NEK1
ENSXETG00000027904	rer1
ENSXETG00000010749	
ENSXETG00000018544	BC076886.1
ENSXETG00000023155	
ENSXETG00000001322	syngr2
ENSXETG00000012097	MORN1
ENSXETG00000003351	PTGFRN
ENSXETG00000027903	
ENSXETG00000004943	sh3md2
ENSXETG00000015978	SKI
ENSXETG00000001323	tk1
ENSXETG00000001324	DGKE
ENSXETG00000015999	PRKCZ
ENSXETG00000001325	Q6BA00_XENTR
ENSXETG00000010373	CRIM1
ENSXETG00000016013	GABRD
ENSXETG00000010880	
ENSXETG00000004944	cbr4
ENSXETG00000001327	ANKFN1
ENSXETG00000020248	
ENSXETG00000020249	
ENSXETG00000010747	
ENSXETG00000004313	TMEM100
ENSXETG00000020250	RNF160
ENSXETG00000004314	cdk5rap1
ENSXETG00000002126	TEgg113g04.1
ENSXETG00000004315	MMD
ENSXETG00000016886	
ENSXETG00000020254	C21orf6
ENSXETG00000020255	usp16
ENSXETG00000004316	HLF
ENSXETG00000027901	stxbp4
ENSXETG00000020262	cct8
ENSXETG00000004317	TOM1L1
ENSXETG00000010740	
ENSXETG00000021775	
ENSXETG00000020265	C21orf7
ENSXETG00000020266	BACH1
ENSXETG00000011804	GRIK1
ENSXETG00000010744	
ENSXETG00000000855	MOXD2
ENSXETG00000027900	
ENSXETG00000027899	
ENSXETG00000027898	
ENSXETG00000027897	
ENSXETG00000027896	
ENSXETG00000010750	
ENSXETG00000027895	
ENSXETG00000010752	
ENSXETG00000010755	
ENSXETG00000001873	
ENSXETG00000027894	
ENSXETG00000023355	HDAC6
ENSXETG00000027893	
ENSXETG00000020205	
ENSXETG00000022776	
ENSXETG00000020215	
ENSXETG00000007068	
ENSXETG00000020222	REPIN1
ENSXETG00000027892	
ENSXETG00000003807	NEU3
ENSXETG00000000927	Q642T5_XENTR
ENSXETG00000027891	
ENSXETG00000019640	
ENSXETG00000007064	
ENSXETG00000000931	
ENSXETG00000007060	
ENSXETG00000000940	
